age,workclass,education,educational-num,marital-status,occupation,relationship,race,gender,capital-gain,capital-loss,hours-per-week,native-country,income,month_of_birth
55,Private,HS-grad,9,Divorced,Sales,Unmarried,Black,Female,0,0,40,United-States,47020,10
55,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,65260,6
45,Self-emp-not-inc,Assoc-voc,11,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,50,United-States,87355,7
54,Private,7th-8th,4,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,20769,10
31,Private,Assoc-acdm,12,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,61726,6
30,Federal-gov,Prof-school,15,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,55,,30717,3
32,Private,Assoc-voc,11,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,40,United-States,47820,7
22,,Some-college,10,Divorced,,Not-in-family,White,Female,0,0,35,United-States,45882,11
62,Private,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,48706,6
53,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,Black,Male,3103,0,72,United-States,46231,7
38,Federal-gov,Masters,14,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,55,Canada,10644,11
26,Local-gov,Bachelors,13,Never-married,Prof-specialty,Own-child,White,Male,0,0,40,United-States,34454,7
24,Private,11th,7,Never-married,Machine-op-inspct,Not-in-family,White,Female,0,0,40,United-States,4443,3
40,Private,HS-grad,9,Married-civ-spouse,Sales,Other-relative,White,Female,0,0,24,United-States,89888,10
54,Private,HS-grad,9,Divorced,Other-service,Not-in-family,White,Female,0,0,40,United-States,9138,1
44,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,Poland,34903,3
46,State-gov,Assoc-acdm,12,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,38,United-States,50731,10
39,Local-gov,12th,8,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,50,United-States,4426,10
30,Private,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,16378,3
29,Private,Assoc-voc,11,Divorced,Other-service,Unmarried,White,Female,0,0,45,Columbia,27701,2
26,Private,Some-college,10,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,40,United-States,43668,11
24,Private,HS-grad,9,Never-married,Craft-repair,Own-child,White,Male,0,0,40,United-States,44246,1
54,Private,Some-college,10,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,45,United-States,85059,6
33,Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,Other,Male,0,0,40,Mexico,19295,2
42,Private,Some-college,10,Divorced,Adm-clerical,Unmarried,White,Female,0,0,38,United-States,2539,4
21,Private,Assoc-acdm,12,Never-married,Other-service,Own-child,White,Female,0,0,9,United-States,26350,6
39,Private,HS-grad,9,Divorced,Craft-repair,Not-in-family,White,Male,0,0,60,United-States,13392,1
43,Private,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,93527,9
47,Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,48,United-States,61964,3
43,Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,22167,6
23,Private,Some-college,10,Never-married,Other-service,Own-child,White,Female,0,0,20,United-States,25242,4
31,Local-gov,Bachelors,13,Married-civ-spouse,Other-service,Husband,White,Male,0,0,38,United-States,74742,12
19,Private,12th,8,Never-married,Machine-op-inspct,Other-relative,White,Male,0,0,40,United-States,12950,4
26,Private,Assoc-acdm,12,Never-married,Prof-specialty,Own-child,White,Female,0,0,36,United-States,27679,7
61,Private,HS-grad,9,Divorced,Sales,Not-in-family,White,Male,0,0,40,United-States,37227,6
45,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,33823,7
65,Local-gov,HS-grad,9,Widowed,Exec-managerial,Unmarried,White,Female,0,0,40,United-States,27124,12
68,Local-gov,HS-grad,9,Widowed,Adm-clerical,Not-in-family,White,Female,0,0,33,United-States,22315,12
47,Private,11th,7,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,40,United-States,13112,3
29,Local-gov,HS-grad,9,Never-married,Other-service,Own-child,White,Male,0,0,20,United-States,36707,6
52,State-gov,Some-college,10,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,45,United-States,6144,5
53,State-gov,Some-college,10,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,United-States,16665,3
28,Private,Some-college,10,Never-married,Other-service,Not-in-family,Black,Male,0,0,40,United-States,17037,11
25,Private,10th,6,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,29257,6
54,Self-emp-not-inc,Bachelors,13,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,1977,35,United-States,121277,2
36,Self-emp-not-inc,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,Germany,17909,9
40,Private,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,35,United-States,53642,12
32,Private,Bachelors,13,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,2,United-States,27547,2
48,Self-emp-not-inc,HS-grad,9,Divorced,Craft-repair,Not-in-family,White,Male,0,0,60,United-States,80067,10
29,Private,10th,6,Never-married,Craft-repair,Not-in-family,Black,Male,0,0,40,,32050,12
36,Local-gov,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,42017,10
55,Private,Bachelors,13,Divorced,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States,65373,11
57,Federal-gov,Masters,14,Married-civ-spouse,Sales,Husband,White,Male,15024,0,40,United-States,67677,10
37,Private,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1902,55,United-States,54576,5
39,Private,HS-grad,9,Never-married,Machine-op-inspct,Own-child,White,Female,0,0,35,United-States,22165,5
20,Private,11th,7,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,United-States,10322,5
46,Private,Some-college,10,Married-spouse-absent,Craft-repair,Not-in-family,Asian-Pac-Islander,Male,0,0,40,Philippines,23550,10
26,Private,Bachelors,13,Never-married,Sales,Not-in-family,White,Female,0,0,40,United-States,31395,3
35,Private,11th,7,Separated,Other-service,Unmarried,Black,Female,0,0,40,United-States,32354,5
20,Private,HS-grad,9,Never-married,Other-service,Unmarried,Black,Female,0,0,25,United-States,35956,10
29,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1628,47,United-States,16697,5
46,Private,HS-grad,9,Never-married,Craft-repair,Own-child,White,Male,0,0,40,United-States,32793,8
29,Local-gov,Some-college,10,Never-married,Adm-clerical,Not-in-family,Other,Male,0,0,40,Ecuador,12340,9
36,Private,Assoc-voc,11,Married-civ-spouse,Adm-clerical,Wife,Black,Female,0,0,40,United-States,36379,10
26,Private,Some-college,10,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,36568,12
33,Private,Assoc-voc,11,Never-married,Craft-repair,Unmarried,White,Male,0,0,40,United-States,29263,8
19,Private,HS-grad,9,Never-married,Craft-repair,Not-in-family,White,Male,0,0,49,United-States,8019,7
42,Private,Some-college,10,Married-civ-spouse,Machine-op-inspct,Wife,Black,Female,0,0,48,United-States,83315,9
37,Private,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,45,United-States,37710,9
69,Self-emp-not-inc,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,6514,0,45,United-States,71747,5
27,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,53,United-States,23712,2
28,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,0,0,40,Taiwan,40684,9
35,Federal-gov,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,55,United-States,12534,10
17,Self-emp-inc,12th,8,Never-married,Adm-clerical,Own-child,White,Female,0,0,16,United-States,5434,7
33,Federal-gov,Some-college,10,Never-married,Exec-managerial,Not-in-family,Black,Female,0,0,40,United-States,20626,9
44,Private,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,38,United-States,15426,12
33,Private,HS-grad,9,Married-civ-spouse,Other-service,Husband,Asian-Pac-Islander,Male,0,0,40,China,9912,6
20,Private,Some-college,10,Never-married,Adm-clerical,Not-in-family,Black,Female,0,0,14,United-States,24598,6
36,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,36027,3
31,Private,11th,7,Separated,Other-service,Not-in-family,White,Male,0,0,38,Puerto-Rico,16533,3
31,Private,HS-grad,9,Divorced,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,18057,1
59,Self-emp-not-inc,10th,6,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,36,United-States,27467,5
38,State-gov,Bachelors,13,Divorced,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States,8852,9
44,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,3137,0,50,United-States,7440,9
21,,Some-college,10,Never-married,,Own-child,White,Male,0,0,48,United-States,29004,11
31,Local-gov,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,41879,6
24,Private,HS-grad,9,Never-married,Sales,Unmarried,Black,Male,0,0,25,United-States,3356,11
36,Private,HS-grad,9,Divorced,Craft-repair,Not-in-family,White,Female,0,0,40,United-States,8164,9
30,Federal-gov,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,66891,9
64,Private,Some-college,10,Divorced,Tech-support,Unmarried,Black,Female,0,1741,40,United-States,5152,11
25,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,1579,40,United-States,41963,2
50,Self-emp-not-inc,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,2415,30,United-States,75455,6
47,Private,Assoc-voc,11,Married-civ-spouse,Other-service,Husband,White,Male,0,0,26,United-States,31566,11
47,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,2415,60,United-States,59419,5
33,Private,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,50,United-States,51401,2
47,State-gov,HS-grad,9,Divorced,Adm-clerical,Unmarried,White,Female,1831,0,38,United-States,17606,8
31,,9th,5,Divorced,,Unmarried,White,Female,0,0,40,United-States,20140,3
34,Private,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,45,United-States,7005,8
23,Private,HS-grad,9,Never-married,Tech-support,Own-child,White,Female,0,0,40,United-States,27315,9
49,,HS-grad,9,Separated,,Unmarried,White,Female,0,0,40,Columbia,34884,11
24,Private,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,48,United-States,46184,1
45,Private,Some-college,10,Separated,Adm-clerical,Unmarried,White,Female,0,0,27,United-States,38347,8
53,Private,11th,7,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,48,United-States,52577,10
43,Private,Bachelors,13,Married-civ-spouse,Other-service,Wife,White,Female,0,0,35,,88722,9
62,Self-emp-not-inc,7th-8th,4,Widowed,Other-service,Not-in-family,White,Female,0,0,66,United-States,28939,3
26,Private,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,50,United-States,3907,9
41,Self-emp-not-inc,Assoc-voc,11,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,60,United-States,16606,8
47,Private,Masters,14,Divorced,Prof-specialty,Not-in-family,White,Male,0,0,40,United-States,66103,6
66,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,42,United-States,57138,8
33,Private,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,38533,11
28,Private,HS-grad,9,Never-married,Handlers-cleaners,Not-in-family,White,Male,0,0,40,United-States,41935,7
43,Private,Masters,14,Separated,Sales,Unmarried,White,Female,6497,0,50,United-States,21117,11
33,Private,Some-college,10,Divorced,Other-service,Not-in-family,Black,Female,0,0,30,Dominican-Republic,12461,3
29,Private,Assoc-voc,11,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,43,United-States,6151,10
43,Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,44,Mexico,5675,9
45,Private,HS-grad,9,Separated,Machine-op-inspct,Unmarried,Black,Female,0,0,15,United-States,10151,5
30,Private,HS-grad,9,Never-married,Sales,Not-in-family,White,Female,0,1602,30,United-States,18953,9
26,Local-gov,10th,6,Never-married,Handlers-cleaners,Own-child,Black,Male,0,0,40,United-States,24981,9
41,Private,HS-grad,9,Divorced,Protective-serv,Own-child,White,Male,0,0,40,United-States,27293,11
32,State-gov,Bachelors,13,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,37,United-States,22875,8
44,Private,Some-college,10,Married-civ-spouse,Tech-support,Husband,White,Male,7688,0,40,United-States,52190,8
34,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,45,United-States,75348,5
59,Private,HS-grad,9,Widowed,Exec-managerial,Unmarried,White,Female,0,0,50,United-States,13277,8
50,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,50,United-States,82269,12
23,Private,11th,7,Never-married,Craft-repair,Own-child,Asian-Pac-Islander,Male,14344,0,40,Vietnam,52032,9
27,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,35322,9
28,Private,Assoc-voc,11,Never-married,Other-service,Other-relative,Black,Male,0,0,40,United-States,48588,10
30,Private,HS-grad,9,Separated,Other-service,Unmarried,White,Female,0,0,30,United-States,30845,2
73,Private,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,2174,50,United-States,75237,5
67,Local-gov,7th-8th,4,Widowed,Other-service,Not-in-family,White,Female,0,0,20,United-States,31888,2
27,Federal-gov,Bachelors,13,Never-married,Exec-managerial,Not-in-family,Black,Male,0,0,48,United-States,3626,9
27,Private,Bachelors,13,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,45,United-States,25927,2
32,Private,Some-college,10,Divorced,Sales,Not-in-family,White,Female,0,0,55,United-States,32709,1
31,Private,HS-grad,9,Never-married,Other-service,Own-child,White,Female,0,0,38,United-States,5437,9
23,Private,Assoc-voc,11,Never-married,Adm-clerical,Other-relative,White,Female,0,0,36,United-States,22296,5
23,,7th-8th,4,Never-married,,Not-in-family,White,Female,0,0,40,Mexico,20569,6
32,Private,Some-college,10,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,15503,5
35,Self-emp-not-inc,Assoc-voc,11,Never-married,Farming-fishing,Not-in-family,White,Male,0,0,60,United-States,8014,6
67,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,40,United-States,33865,8
42,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,7298,0,45,United-States,84332,4
47,Private,HS-grad,9,Divorced,Craft-repair,Unmarried,White,Male,0,625,40,United-States,17903,3
25,,Bachelors,13,Never-married,,Not-in-family,Asian-Pac-Islander,Male,0,0,28,Taiwan,14995,12
59,Federal-gov,HS-grad,9,Widowed,Sales,Unmarried,White,Female,0,0,40,Germany,35397,1
29,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,25532,9
37,Private,Some-college,10,Never-married,Tech-support,Not-in-family,White,Male,0,0,40,United-States,90515,9
77,Private,Assoc-voc,11,Divorced,Sales,Not-in-family,White,Female,0,1668,30,United-States,34096,3
46,Private,HS-grad,9,Divorced,Exec-managerial,Unmarried,White,Female,0,0,40,United-States,41942,4
45,Private,Some-college,10,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,48,United-States,40411,1
41,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,3633,2
36,Private,HS-grad,9,Never-married,Machine-op-inspct,Own-child,White,Female,0,0,40,United-States,7396,8
19,Private,11th,7,Separated,Craft-repair,Own-child,Black,Male,0,0,40,United-States,34812,1
31,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,55,United-States,28537,3
42,Local-gov,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,79141,3
41,Private,Bachelors,13,Divorced,Adm-clerical,Unmarried,White,Female,0,0,40,United-States,17107,8
31,Local-gov,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,35,United-States,32163,4
27,Private,Bachelors,13,Never-married,Prof-specialty,Not-in-family,Asian-Pac-Islander,Male,13550,0,40,United-States,72514,12
56,Private,Bachelors,13,Divorced,Other-service,Not-in-family,White,Female,0,0,32,United-States,26542,9
17,Local-gov,11th,7,Never-married,Prof-specialty,Own-child,White,Female,0,0,25,United-States,14031,1
35,Private,Assoc-acdm,12,Never-married,Other-service,Not-in-family,White,Female,0,0,80,United-States,52684,7
33,Private,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,45,United-States,8975,6
51,Private,Bachelors,13,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,25,United-States,25306,7
29,Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,21786,2
29,Federal-gov,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,7688,0,40,United-States,53375,8
35,Private,10th,6,Divorced,Craft-repair,Not-in-family,White,Male,0,0,60,United-States,30292,12
58,Self-emp-not-inc,Masters,14,Divorced,Sales,Not-in-family,White,Male,0,0,18,United-States,33310,10
59,Private,Some-college,10,Divorced,Other-service,Not-in-family,White,Female,0,0,40,United-States,16911,1
31,Private,Bachelors,13,Widowed,Prof-specialty,Own-child,White,Male,0,0,35,United-States,39565,10
34,Private,Some-college,10,Separated,Other-service,Unmarried,Black,Female,0,0,37,United-States,22304,1
40,Private,Some-college,10,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,40,United-States,73116,4
17,Private,12th,8,Never-married,Other-service,Own-child,White,Female,0,0,16,United-States,38996,6
19,Private,HS-grad,9,Never-married,Tech-support,Own-child,White,Male,0,0,40,United-States,36192,2
17,Local-gov,11th,7,Never-married,Sales,Own-child,White,Male,0,0,20,United-States,788,12
47,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,56,United-States,50205,9
28,Private,HS-grad,9,Never-married,Craft-repair,Unmarried,White,Male,0,0,40,Mexico,21792,6
34,Private,Assoc-voc,11,Married-spouse-absent,Adm-clerical,Unmarried,White,Female,0,974,40,United-States,30116,7
28,State-gov,Masters,14,Married-civ-spouse,Exec-managerial,Husband,Black,Male,0,0,40,Jamaica,27945,8
36,,Some-college,10,Married-civ-spouse,,Wife,White,Female,0,0,25,United-States,15363,9
22,Private,HS-grad,9,Never-married,Other-service,Own-child,White,Female,0,0,20,United-States,1816,12
37,Private,Assoc-acdm,12,Never-married,Other-service,Not-in-family,White,Female,0,0,30,United-States,33084,3
38,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,8012,3
65,Self-emp-not-inc,Prof-school,15,Divorced,Prof-specialty,Not-in-family,White,Male,0,1668,40,United-States,11735,12
32,Private,HS-grad,9,Divorced,Craft-repair,Unmarried,White,Male,0,0,40,United-States,24970,1
33,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,17190,5
23,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,38,United-States,8790,12
27,Private,Bachelors,13,Married-civ-spouse,Craft-repair,Other-relative,White,Male,0,0,50,United-States,26460,11
41,Private,Some-college,10,Divorced,Tech-support,Unmarried,Black,Female,0,0,36,United-States,47233,2
36,Private,HS-grad,9,Married-spouse-absent,Adm-clerical,Unmarried,White,Female,0,0,40,United-States,26515,8
52,Private,7th-8th,4,Never-married,Other-service,Own-child,White,Female,0,0,7,United-States,20811,1
21,,Assoc-acdm,12,Never-married,,Own-child,White,Female,0,0,40,United-States,20149,2
53,Self-emp-not-inc,Some-college,10,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,30,United-States,49194,3
22,Private,Some-college,10,Never-married,Adm-clerical,Own-child,White,Male,0,0,12,United-States,8239,12
32,Private,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,32317,12
20,Private,HS-grad,9,Never-married,Transport-moving,Not-in-family,White,Male,0,0,45,Canada,36522,4
28,Private,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,6478,2
50,State-gov,Assoc-voc,11,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,40,Poland,78046,2
38,State-gov,HS-grad,9,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,38,United-States,14479,4
48,Federal-gov,Bachelors,13,Divorced,Exec-managerial,Not-in-family,White,Male,0,0,45,United-States,19259,5
58,Private,HS-grad,9,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,26497,1
19,Private,HS-grad,9,Never-married,Machine-op-inspct,Own-child,White,Male,0,0,35,United-States,32185,2
35,Private,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,45,Japan,35554,12
55,Private,Masters,14,Married-civ-spouse,Sales,Husband,White,Male,0,0,50,United-States,73562,11
19,Federal-gov,Some-college,10,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,20,England,12608,2
26,,11th,7,Never-married,,Not-in-family,White,Female,0,0,35,Germany,14018,6
26,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,50,United-States,22810,8
28,Private,10th,6,Widowed,Adm-clerical,Unmarried,White,Female,0,2238,35,United-States,23107,6
23,Private,Some-college,10,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,50,Japan,22568,4
38,Private,9th,5,Married-civ-spouse,Transport-moving,Husband,Black,Male,0,0,40,United-States,33318,5
17,Self-emp-not-inc,10th,6,Never-married,Farming-fishing,Own-child,White,Male,0,0,35,United-States,21816,1
47,Private,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,50,United-States,7938,11
70,Local-gov,HS-grad,9,Widowed,Other-service,Not-in-family,White,Female,0,0,20,United-States,10940,8
46,Private,Assoc-acdm,12,Never-married,Prof-specialty,Unmarried,White,Female,0,0,36,United-States,21844,11
19,,Some-college,10,Never-married,,Own-child,White,Male,0,0,40,United-States,8223,12
35,Private,Assoc-voc,11,Divorced,Tech-support,Own-child,White,Male,0,0,35,United-States,30969,6
55,Self-emp-not-inc,Some-college,10,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,99,United-States,27740,1
51,Private,Some-college,10,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,3464,0,48,United-States,7325,6
59,Federal-gov,Some-college,10,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,40,United-States,56029,5
40,Private,Some-college,10,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,United-States,10228,9
30,Private,HS-grad,9,Never-married,Other-service,Not-in-family,Black,Male,0,0,40,,41698,5
28,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,23287,11
36,Private,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,75526,1
29,Private,Assoc-voc,11,Separated,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,11292,11
56,Private,9th,5,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,27314,9
22,Private,HS-grad,9,Never-married,Exec-managerial,Own-child,White,Female,0,0,20,United-States,19043,1
46,Private,Assoc-voc,11,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,22377,7
24,Local-gov,Some-college,10,Never-married,Tech-support,Not-in-family,White,Male,14344,0,50,United-States,70846,5
28,Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Wife,White,Female,0,0,40,United-States,9040,8
18,,11th,7,Never-married,,Own-child,White,Male,0,0,25,United-States,21184,2
32,Private,5th-6th,3,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,Mexico,18232,12
22,Private,Some-college,10,Never-married,Other-service,Own-child,White,Female,0,0,20,United-States,1661,4
24,Private,Some-college,10,Never-married,Machine-op-inspct,Not-in-family,White,Male,0,0,40,United-States,17153,12
18,Private,11th,7,Never-married,Other-service,Own-child,White,Male,0,0,15,Peru,8964,10
44,Self-emp-not-inc,Bachelors,13,Divorced,Craft-repair,Own-child,White,Male,0,0,40,United-States,4500,1
19,Private,HS-grad,9,Never-married,Adm-clerical,Own-child,White,Male,0,0,40,United-States,31089,7
42,Private,7th-8th,4,Divorced,Other-service,Unmarried,White,Female,0,0,40,,45646,12
57,,10th,6,Married-civ-spouse,,Wife,White,Female,0,0,40,United-States,14735,11
20,Private,Some-college,10,Never-married,Adm-clerical,Own-child,Asian-Pac-Islander,Female,0,0,30,United-States,7887,11
62,Local-gov,Assoc-voc,11,Divorced,Adm-clerical,Not-in-family,Black,Female,0,0,40,United-States,7280,7
43,Private,5th-6th,3,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,Mexico,20041,11
43,Private,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,15024,0,60,United-States,69322,2
56,Private,HS-grad,9,Divorced,Handlers-cleaners,Unmarried,White,Male,0,0,10,United-States,27877,4
31,Private,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,68447,7
35,Private,Some-college,10,Divorced,Other-service,Unmarried,White,Female,0,0,40,United-States,16104,1
50,Private,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,50,United-States,12082,2
61,Private,5th-6th,3,Married-civ-spouse,Machine-op-inspct,Husband,Black,Male,0,0,40,United-States,14037,5
51,Local-gov,Some-college,10,Divorced,Protective-serv,Unmarried,Black,Female,0,0,40,United-States,38718,10
50,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,54276,10
31,Private,Some-college,10,Never-married,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,11857,3
40,Self-emp-not-inc,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,United-States,17605,6
57,Self-emp-not-inc,Assoc-voc,11,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,20,United-States,36401,8
38,Private,Bachelors,13,Divorced,Sales,Own-child,White,Male,0,0,50,United-States,19585,6
57,,Assoc-voc,11,Widowed,,Unmarried,White,Female,0,0,38,United-States,40086,2
64,Federal-gov,Bachelors,13,Divorced,Adm-clerical,Not-in-family,Black,Female,0,0,40,United-States,39502,5
25,Private,Some-college,10,Separated,Adm-clerical,Other-relative,Other,Female,0,0,40,Ecuador,16599,1
50,Private,Assoc-acdm,12,Divorced,Sales,Not-in-family,White,Female,0,0,40,United-States,23719,12
71,State-gov,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,Black,Male,0,0,40,United-States,13969,9
38,Local-gov,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,30,United-States,22407,7
64,Private,11th,7,Married-civ-spouse,Machine-op-inspct,Husband,Black,Male,0,0,40,United-States,13432,10
27,,HS-grad,9,Separated,,Unmarried,White,Female,0,0,50,United-States,37850,6
64,Private,10th,6,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,50,United-States,30298,12
23,Private,HS-grad,9,Never-married,Machine-op-inspct,Own-child,Asian-Pac-Islander,Male,0,0,40,Philippines,7809,5
